gene	key	tmd_index	tmd_start_aa	tmd_end_aa	tmd_length_aa	protein_length	classification	label_WT_lost	uniprot_accession	alphafold_available	local_pdb
SCS3	SCS3__TMD1	1	8	28	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
SCS3	SCS3__TMD2	2	44	64	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
SCS3	SCS3__TMD3	3	89	109	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
SCS3	SCS3__TMD4	4	234	254	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
SCS3	SCS3__TMD5	5	326	346	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
SCS3	SCS3__TMD6	6	357	377	21	380	No_eS7_event	0	P53012	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS3__P53012.pdb
YIP1	YIP1__TMD1	1	111	131	21	248	No_eS7_event	0	P53039	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP1__P53039.pdb
YIP1	YIP1__TMD2	2	133	153	21	248	No_eS7_event	0	P53039	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP1__P53039.pdb
YIP1	YIP1__TMD3	3	173	193	21	248	No_eS7_event	0	P53039	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP1__P53039.pdb
YIP1	YIP1__TMD4	4	197	217	21	248	No_eS7_event	0	P53039	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP1__P53039.pdb
YIP1	YIP1__TMD5	5	228	248	21	248	No_eS7_event	0	P53039	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP1__P53039.pdb
ERG25	ERG25__TMD1	1	56	76	21	309	No_eS7_event	0	P53045	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERG25__P53045.pdb
MAL11	MAL11__TMD1	1	116	136	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD2	2	151	171	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD3	3	187	207	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD4	4	209	229	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD5	5	243	263	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD6	6	279	299	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD7	7	371	391	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD8	8	405	425	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD9	9	434	454	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD10	10	467	487	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD11	11	500	520	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
MAL11	MAL11__TMD12	12	533	553	21	616	No_eS7_event	0	P53048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MAL11__P53048.pdb
YOR1	YOR1__TMD1	1	207	227	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD2	2	250	270	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD3	3	329	349	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD4	4	358	370	13	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD5	5	434	454	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD6	6	479	499	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD7	7	616	636	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD8	8	893	913	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD9	9	941	961	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD10	10	1028	1048	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD11	11	1118	1138	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YOR1	YOR1__TMD12	12	1142	1162	21	1477	No_eS7_event	0	P53049	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOR1__P53049.pdb
YIP4	YIP4__TMD1	1	89	109	21	235	No_eS7_event	0	P53093	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP4__P53093.pdb
YIP4	YIP4__TMD2	2	114	134	21	235	No_eS7_event	0	P53093	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP4__P53093.pdb
YIP4	YIP4__TMD3	3	145	165	21	235	No_eS7_event	0	P53093	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP4__P53093.pdb
YIP4	YIP4__TMD4	4	186	206	21	235	No_eS7_event	0	P53093	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP4__P53093.pdb
YIP4	YIP4__TMD5	5	215	235	21	235	No_eS7_event	0	P53093	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP4__P53093.pdb
AIM14	AIM14__TMD1	1	21	41	21	570	No_eS7_event	0	P53109	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM14__P53109.pdb
AIM14	AIM14__TMD2	2	70	90	21	570	No_eS7_event	0	P53109	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM14__P53109.pdb
AIM14	AIM14__TMD3	3	142	162	21	570	No_eS7_event	0	P53109	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM14__P53109.pdb
AIM14	AIM14__TMD4	4	177	197	21	570	No_eS7_event	0	P53109	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM14__P53109.pdb
AIM14	AIM14__TMD5	5	374	394	21	570	No_eS7_event	0	P53109	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM14__P53109.pdb
PEX14	PEX14__TMD1	1	97	113	17	341	No_eS7_event	0	P53112	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PEX14__P53112.pdb
USE1	USE1__TMD1	1	219	239	21	245	No_eS7_event	0	P53146	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/USE1__P53146.pdb
GUP1	GUP1__TMD1	1	44	64	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD2	2	102	122	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD3	3	132	152	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD4	4	166	185	20	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD5	5	277	297	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD6	6	323	343	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD7	7	353	373	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD8	8	433	453	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD9	9	454	474	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD10	10	486	506	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
GUP1	GUP1__TMD11	11	527	547	21	560	No_eS7_event	0	P53154	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GUP1__P53154.pdb
MPC1	MPC1__TMD1	1	23	45	23	130	No_eS7_event	0	P53157	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPC1__P53157.pdb
MPC1	MPC1__TMD2	2	55	77	23	130	No_eS7_event	0	P53157	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPC1__P53157.pdb
MPS2	MPS2__TMD1	1	311	327	17	387	No_eS7_event	0	P53159	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPS2__P53159.pdb
ERV14	ERV14__TMD1	1	7	27	21	138	No_eS7_event	0	P53173	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERV14__P53173.pdb
ERV14	ERV14__TMD2	2	53	73	21	138	No_eS7_event	0	P53173	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERV14__P53173.pdb
ERV14	ERV14__TMD3	3	112	132	21	138	No_eS7_event	0	P53173	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERV14__P53173.pdb
MST27	MST27__TMD1	1	48	68	21	234	4KR-specific	0	P53176	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MST27__P53176.pdb
MST27	MST27__TMD2	2	73	93	21	234	No_eS7_event	0	P53176	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MST27__P53176.pdb
GET1	GET1__TMD1	1	2	21	20	235	No_eS7_event	0	P53192	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GET1__P53192.pdb
GET1	GET1__TMD2	2	105	125	21	235	No_eS7_event	0	P53192	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GET1__P53192.pdb
GET1	GET1__TMD3	3	182	198	17	235	No_eS7_event	0	P53192	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GET1__P53192.pdb
CAX4	CAX4__TMD1	1	35	55	21	239	No_eS7_event	0	P53223	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CAX4__P53223.pdb
CAX4	CAX4__TMD2	2	132	152	21	239	No_eS7_event	0	P53223	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CAX4__P53223.pdb
CAX4	CAX4__TMD3	3	165	185	21	239	No_eS7_event	0	P53223	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/CAX4__P53223.pdb
ORM1	ORM1__TMD1	1	86	106	21	222	No_eS7_event	0	P53224	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORM1__P53224.pdb
ORM1	ORM1__TMD2	2	110	130	21	222	No_eS7_event	0	P53224	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORM1__P53224.pdb
ORM1	ORM1__TMD3	3	163	183	21	222	No_eS7_event	0	P53224	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORM1__P53224.pdb
ORM1	ORM1__TMD4	4	185	205	21	222	No_eS7_event	0	P53224	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORM1__P53224.pdb
BUD9	BUD9__TMD1	1	461	481	21	547	No_eS7_event	0	P53226	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BUD9__P53226.pdb
BUD9	BUD9__TMD2	2	522	542	21	547	No_eS7_event	0	P53226	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BUD9__P53226.pdb
PCP1	PCP1__TMD1	1	109	129	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
PCP1	PCP1__TMD2	2	145	165	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
PCP1	PCP1__TMD3	3	203	223	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
PCP1	PCP1__TMD4	4	246	266	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
PCP1	PCP1__TMD5	5	275	295	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
PCP1	PCP1__TMD6	6	308	328	21	346	No_eS7_event	0	P53259	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PCP1__P53259.pdb
VOA1	VOA1__TMD1	1	224	244	21	265	No_eS7_event	0	P53262	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/VOA1__P53262.pdb
MPC3	MPC3__TMD1	1	23	39	17	146	No_eS7_event	0	P53311	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPC3__P53311.pdb
MPC3	MPC3__TMD2	2	55	71	17	146	No_eS7_event	0	P53311	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPC3__P53311.pdb
MPC3	MPC3__TMD3	3	78	94	17	146	No_eS7_event	0	P53311	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MPC3__P53311.pdb
TNA1	TNA1__TMD1	1	131	151	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD2	2	153	173	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD3	3	188	208	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD4	4	218	238	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD5	5	251	271	21	534	WT-lost	1	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD6	6	324	344	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD7	7	356	376	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD8	8	385	405	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD9	9	411	431	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD10	10	445	465	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
TNA1	TNA1__TMD11	11	475	495	21	534	No_eS7_event	0	P53322	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TNA1__P53322.pdb
SAY1	SAY1__TMD1	1	46	66	21	424	No_eS7_event	0	P53324	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SAY1__P53324.pdb
TOM7	TOM7__TMD1	1	20	41	22	60	No_eS7_event	0	P53507	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TOM7__P53507.pdb
SPO1	SPO1__TMD1	1	376	396	21	631	No_eS7_event	0	P53541	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SPO1__P53541.pdb
YIP3	YIP3__TMD1	1	84	104	21	176	No_eS7_event	0	P53633	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP3__P53633.pdb
YIP3	YIP3__TMD2	2	129	149	21	176	No_eS7_event	0	P53633	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIP3__P53633.pdb
RCF2	RCF2__TMD1	1	14	38	25	224	No_eS7_event	0	P53721	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/RCF2__P53721.pdb
RCF2	RCF2__TMD2	2	48	75	28	224	No_eS7_event	0	P53721	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/RCF2__P53721.pdb
RCF2	RCF2__TMD3	3	104	133	30	224	No_eS7_event	0	P53721	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/RCF2__P53721.pdb
RCF2	RCF2__TMD4	4	143	173	31	224	No_eS7_event	0	P53721	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/RCF2__P53721.pdb
RCF2	RCF2__TMD5	5	185	204	20	224	No_eS7_event	0	P53721	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/RCF2__P53721.pdb
ALG12	ALG12__TMD1	1	3	23	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD2	2	62	82	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD3	3	90	110	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD4	4	137	157	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD5	5	179	199	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD6	6	203	223	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD7	7	228	248	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD8	8	276	296	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD9	9	304	324	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD10	10	332	352	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD11	11	366	386	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
ALG12	ALG12__TMD12	12	418	438	21	551	No_eS7_event	0	P53730	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG12__P53730.pdb
FRE4	FRE4__TMD1	1	157	177	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD2	2	229	249	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD3	3	268	288	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD4	4	305	325	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD5	5	347	367	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD6	6	374	394	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
FRE4	FRE4__TMD7	7	396	416	21	719	No_eS7_event	0	P53746	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRE4__P53746.pdb
WSC2	WSC2__TMD1	1	326	346	21	503	No_eS7_event	0	P53832	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/WSC2__P53832.pdb
BOR1	BOR1__TMD1	1	85	105	21	576	No_eS7_event	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD2	2	117	134	18	576	No_eS7_event	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD3	3	141	160	20	576	WT-lost	1	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD4	4	166	186	21	576	WT-lost	1	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD5	5	193	213	21	576	4KR-specific	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD6	6	236	256	21	576	Shared	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD7	7	275	295	21	576	4KR-specific	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD8	8	330	350	21	576	No_eS7_event	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD9	9	374	394	21	576	No_eS7_event	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD10	10	439	459	21	576	WT-lost	1	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD11	11	496	516	21	576	4KR-specific	0	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
BOR1	BOR1__TMD12	12	519	539	21	576	WT-lost	1	P53838	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/BOR1__P53838.pdb
YIF1	YIF1__TMD1	1	154	174	21	314	No_eS7_event	0	P53845	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIF1__P53845.pdb
YIF1	YIF1__TMD2	2	189	209	21	314	No_eS7_event	0	P53845	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIF1__P53845.pdb
YIF1	YIF1__TMD3	3	218	238	21	314	No_eS7_event	0	P53845	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIF1__P53845.pdb
YIF1	YIF1__TMD4	4	244	264	21	314	No_eS7_event	0	P53845	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIF1__P53845.pdb
YIF1	YIF1__TMD5	5	294	313	20	314	No_eS7_event	0	P53845	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YIF1__P53845.pdb
ALG9	ALG9__TMD1	1	8	28	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD2	2	63	83	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD3	3	87	107	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD4	4	114	134	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD5	5	177	197	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD6	6	214	234	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD7	7	269	289	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD8	8	317	337	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ALG9	ALG9__TMD9	9	350	370	21	555	No_eS7_event	0	P53868	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ALG9__P53868.pdb
ASI2	ASI2__TMD1	1	223	243	21	289	No_eS7_event	0	P53895	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ASI2__P53895.pdb
ASI2	ASI2__TMD2	2	248	268	21	289	No_eS7_event	0	P53895	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ASI2__P53895.pdb
AQR1	AQR1__TMD1	1	100	120	21	586	No_eS7_event	0	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD2	2	140	160	21	586	No_eS7_event	0	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD3	3	167	187	21	586	No_eS7_event	0	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD4	4	189	209	21	586	No_eS7_event	0	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD5	5	226	246	21	586	WT-lost	1	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD6	6	256	276	21	586	WT-lost	1	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD7	7	335	355	21	586	No_eS7_event	0	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
AQR1	AQR1__TMD8	8	375	395	21	586	WT-lost	1	P53943	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AQR1__P53943.pdb
