gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std
CSM4	156	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12514182}; Single-pass membrane protein {ECO:0000269|PubMed:12514182}. Nucleus membrane {ECO:0000305|PubMed:12514182}; Single-pass membrane protein {ECO:0000305|PubMed:12514182}.	Chromosome segregation in meiosis protein 4	CSM4_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.00641025641025641	0.1346153846153846	0.0	0.0	0.19230769230769232	0.12179487179487179	0.09615384615384616	0.10897435897435898	0.08333333333333333	0.10897435897435898	-0.012820512820512817	2.3476190476190473	0.0	2.3476190476190473	2.3476190476190473	0.23809523809523808	0.0	0.0	0.0	0.047619047619047616	0.0	-0.047619047619047616	0.0
CTP1	299	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.666666666666668	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q8JZU2}; Multi-pass membrane protein {ECO:0000255}.	Tricarboxylate transport protein (Citrate transport protein) (CTP)	TXTP_YEAST	21.0	0.4714045207910317	20.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.020066889632107024	0.41471571906354515	30.4	40.0	0.052508361204013365	0.08695652173913043	0.13043478260869565	0.07692307692307693	0.12374581939799331	0.07692307692307693	0.05351170568561872	1.0300396825396825	0.37835649325924564	0.29999999999999993	1.4285714285714284	0.10436507936507934	0.05029047646602328	0.04126984126984127	0.044811410201565406	0.031746031746031744	0.04489566864676491	0.009523809523809526	0.081510679850589
CTR1	406	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8293472}; Multi-pass membrane protein {ECO:0000255}.	Copper transport protein CTR1 (Copper transporter 1)	CTR1_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0049261083743842365	0.10344827586206896	77.0	77.0	-0.22536945812807882	0.07635467980295567	0.0960591133004926	0.09113300492610837	0.07635467980295567	0.09113300492610837	0.0049261083743842304	2.4214285714285713	0.15476190476190466	2.2666666666666666	2.576190476190476	0.23809523809523808	0.047619047619047616	0.023809523809523808	0.023809523809523808	0.0	0.0	0.023809523809523808	0.023809523809523808
CTR2	189	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:15494390}; Multi-pass membrane protein {ECO:0000269|PubMed:15494390}.	Copper transport protein CTR2 (Copper transporter 2)	CTR2_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.010582010582010581	0.2222222222222222	40.0	40.0	-0.013756613756613764	0.12698412698412698	0.1164021164021164	0.07936507936507936	0.07936507936507936	0.07936507936507936	0.037037037037037035	1.711904761904762	0.0976190476190476	1.6142857142857143	1.8095238095238095	0.21428571428571427	0.023809523809523808	0.0	0.0	0.023809523809523808	0.023809523809523808	-0.023809523809523808	0.023809523809523808
CTR3	241	3	2	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Multi-pass membrane protein.	Copper transport protein CTR3 (Copper transporter 3)	CTR3_YEAST	21.0	0.0	21.0	21.0	0.2721655269759087	0.3333333333333333	1.0	0.012448132780082987	0.26141078838174275	49.5	97.0	0.06099585062240659	0.13692946058091288	0.11618257261410789	0.0995850622406639	0.1078838174273859	0.0995850622406639	0.016597510373443994	1.4253968253968257	0.3986055310235418	0.9428571428571431	1.919047619047619	0.17460317460317457	0.022447834323382456	0.047619047619047616	0.038880789567986955	0.015873015873015872	0.022447834323382456	0.031746031746031744	0.02244783432338246
CUE1	203	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.	Coupling of ubiquitin conjugation to ER degradation protein 1 (Kinetochore-defect suppressor 4)	CUE1_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.0049261083743842365	0.08374384236453201	0.0	0.0	-0.5837438423645321	0.06403940886699508	0.14285714285714285	0.12807881773399016	0.11822660098522167	0.12807881773399016	0.014778325123152691	2.317647058823529	0.0	2.317647058823529	2.317647058823529	0.23529411764705882	0.0	0.11764705882352941	0.0	0.0	0.0	0.11764705882352941	0.0
CWH41	833	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8576053}; Single-pass type II membrane protein {ECO:0000269|PubMed:8576053}.	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I) (Glucosidase I)	CWH41_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.0012004801920768306	0.021608643457382955	0.0	0.0	-0.443217286914766	0.13085234093637454	0.12244897959183673	0.14765906362545017	0.10084033613445378	0.14765906362545017	-0.02521008403361344	1.7555555555555553	0.0	1.7555555555555553	1.7555555555555553	0.1111111111111111	0.0	0.0	0.0	0.05555555555555555	0.0	-0.05555555555555555	0.0
CWH43	953	18	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	20.72222222222222	0.5277777777777778	0.0555555555555555	1.0	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein. Note=Concentrates to the bud tip of small budded cells and to the neck of dividing cells.	Protein CWH43 (Calcofluor white hypersensitive protein)	CWH43_YEAST	21.0	1.145307118227128	16.0	21.0	0.28822930400506264	0.0555555555555555	1.0	0.01888772298006296	0.391395592864638	13.294117647058824	82.0	0.25057712486883527	0.14900314795383002	0.0944386149003148	0.08604407135362015	0.06820566631689402	0.08604407135362015	0.008394543546694652	1.514996693121693	0.327364494819755	0.8809523809523809	2.0285714285714285	0.18601190476190477	0.0869867722956874	0.031746031746031744	0.027492869961410753	0.015873015873015872	0.031746031746031744	0.015873015873015872	0.047619047619047616
CYB5	120	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Microsome membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.	Cytochrome b5	CYB5_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.008333333333333333	0.175	0.0	0.0	-0.19833333333333333	0.08333333333333333	0.1	0.18333333333333332	0.075	0.18333333333333332	-0.08333333333333331	2.1238095238095234	0.0	2.1238095238095234	2.1238095238095234	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYT1	309	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	34.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}; Single-pass membrane protein {ECO:0000269|PubMed:18390544, ECO:0000269|PubMed:30598554}.	Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome c oxidoreductase cytochrome c1 subunit) (Cytochrome c-1)	CY1_YEAST	34.0	0.0	34.0	34.0	0.0	1.0	1.0	0.003236245954692557	0.11003236245954692	0.0	0.0	-0.396116504854369	0.10355987055016182	0.13915857605177995	0.10679611650485436	0.11326860841423948	0.10679611650485436	0.032362459546925584	0.12352941176470592	0.0	0.12352941176470592	0.12352941176470592	0.11764705882352941	0.0	0.2647058823529412	0.0	0.058823529411764705	0.0	0.20588235294117646	0.0
DAL4	635	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Allantoin permease (Allantoin transport protein)	DAL4_YEAST	21.0	0.0	21.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.01889763779527559	0.3968503937007874	16.818181818181817	35.0	0.34929133858267714	0.16692913385826771	0.08818897637795275	0.07086614173228346	0.07559055118110236	0.07086614173228346	0.01732283464566929	1.736111111111111	0.3650989901557504	1.2428571428571429	2.58095238095238	0.20238095238095236	0.08721135307871393	0.011904761904761904	0.020619652471058063	0.007936507936507936	0.01774657124999833	0.003968253968253968	0.030480737094716694
DAL5	543	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.166666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Allantoate permease	DAL5_YEAST	22.0	2.733536577809454	17.0	25.0	0.28767104412788863	0.0833333333333333	1.0	0.022099447513812154	0.4677716390423573	15.454545454545455	48.0	0.27274401473296506	0.12154696132596685	0.10681399631675875	0.08287292817679558	0.09576427255985268	0.08287292817679558	0.023941068139963176	1.7666917343492419	0.5827733910767725	1.0473684210526315	2.8181818181818183	0.16282775417450338	0.08323092977965385	0.008689839572192513	0.01962176422039816	0.012023172905525847	0.0211967825277447	-0.0033333333333333335	0.02643716117447207
DAP2	818	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	16.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type II membrane protein. Note=Lysosome-like vacuoles.	Dipeptidyl aminopeptidase B (DPAP B) (EC 3.4.14.-) (YSCV)	DAP2_YEAST	16.0	0.0	16.0	16.0	0.0	1.0	1.0	0.0012224938875305623	0.019559902200488997	0.0	0.0	-0.4350855745721271	0.12836185819070906	0.13080684596577016	0.13814180929095354	0.10146699266503667	0.13814180929095354	-0.00733496332518338	2.90625	0.0	2.90625	2.90625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCV1	202	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19.333333333333332	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Protein DCV1 (Demands CDC28 kinase activity for viability protein 1)	DCV1_YEAST	19.0	2.0548046676563256	17.0	22.0	0.2721655269759087	0.3333333333333333	1.0	0.01485148514851485	0.2871287128712871	20.5	29.0	0.7866336633663366	0.1188118811881188	0.0891089108910891	0.0297029702970297	0.06435643564356436	0.0297029702970297	0.0594059405940594	2.1965193732995587	0.29135820137859636	1.8818181818181814	2.5842105263157893	0.09775776339243832	0.0594934199278749	0.015151515151515152	0.021427478217774167	0.0	0.0	0.015151515151515152	0.021427478217774167
DER1	211	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	17.666666666666668	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8631297}; Multi-pass membrane protein {ECO:0000269|PubMed:8631297}.	Degradation in the endoplasmic reticulum protein 1	DER1_YEAST	17.5	1.699673171197595	16.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.02843601895734597	0.5023696682464455	13.8	35.0	0.41090047393364937	0.15165876777251186	0.0995260663507109	0.07582938388625593	0.08530805687203792	0.07582938388625593	0.02369668246445497	1.0443267584811704	0.6387970162566193	0.1812499999999999	2.2176470588235295	0.16185224089635855	0.08058071431472459	0.07731286959228136	0.059963620672018485	0.053902116402116396	0.0601206482869082	0.023410753190164956	0.06660257101882903
DFG10	253	4	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9H8P0}; Multi-pass membrane protein {ECO:0000255}.	Polyprenal reductase (EC 1.3.1.94)	DFG10_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.015810276679841896	0.33201581027667987	39.666666666666664	56.0	0.2810276679841897	0.2015810276679842	0.12648221343873517	0.05533596837944664	0.09486166007905138	0.05533596837944664	0.07114624505928853	1.445238095238095	0.26652845057514285	0.9904761904761905	1.6476190476190473	0.25	0.05189165408976992	0.03571428571428571	0.020619652471058063	0.03571428571428571	0.0394836284566119	0.0	0.05832118435198043
DFG16	619	7	0	0	2	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Protein DFG16 (Extracellular mutant protein 41) (Zinc-regulated gene 11 protein)	DFG16_YEAST	21.0	0.0	21.0	21.0	0.28571428571428575	0.1428571428571428	1.0	0.011308562197092083	0.23747980613893377	47.166666666666664	145.0	-0.2450726978998385	0.1260096930533118	0.1583198707592892	0.08562197092084006	0.12116316639741519	0.08562197092084006	0.07269789983844913	1.8571428571428572	0.3060982605712037	1.3571428571428572	2.3523809523809525	0.19727891156462582	0.07815731491888474	0.047619047619047616	0.05090690322141416	0.02040816326530612	0.02356531710978064	0.027210884353741496	0.061601259443111664
DFM1	341	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15093775}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15093775}.	DER1-like family member protein 1	DFM1_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.011730205278592375	0.24633431085043989	29.333333333333332	60.0	-0.04164222873900294	0.1348973607038123	0.09090909090909091	0.04398826979472141	0.07917888563049853	0.04398826979472141	0.0469208211143695	1.2309523809523808	0.20041057630018053	0.9380952380952381	1.4476190476190474	0.26190476190476186	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.041239304942116126	0.0	0.05832118435198043
DGA1	418	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20225889, ECO:0000269|PubMed:21321129, ECO:0000269|PubMed:32349126}; Multi-pass membrane protein {ECO:0000255}. Note=Localizes to sites of lipid droplet biogenesis in the endoplasmic reticulum. {ECO:0000269|PubMed:32349126}.	Diacylglycerol O-acyltransferase 1 (DGAT) (EC 2.3.1.20) (Acyl-CoA-dependent diacylglycerol O-acyltransferase) (Acyl-CoA:monoacylglycerol acyltransferase) (MGAT) (EC 2.3.1.22) (Triacylglycerol synthase) (TAG synthase)	DGAT2_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.009569377990430622	0.20095693779904306	51.666666666666664	94.0	-0.1098086124401914	0.13157894736842105	0.14354066985645933	0.07655502392344497	0.12679425837320574	0.07655502392344497	0.06698564593301436	1.2988095238095236	0.5378357465336726	0.6857142857142856	2.1619047619047613	0.17857142857142855	0.0394836284566119	0.047619047619047616	0.03367175148507369	0.0	0.0	0.047619047619047616	0.03367175148507369
DGK1	290	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	20.5	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11481671, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:18458075}; Multi-pass membrane protein {ECO:0000305|PubMed:11481671, ECO:0000305|PubMed:18458075}. Nucleus membrane {ECO:0000269|PubMed:18458075}; Multi-pass membrane protein {ECO:0000305|PubMed:18458075}.	CTP-dependent diacylglycerol kinase 1 (EC 2.7.1.174) (Diglyceride kinase 1) (DAG kinase 1) (High-copy suppressor of SLY1 defect protein 1)	DGK1_YEAST	21.0	1.118033988749895	18.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.020689655172413793	0.4241379310344828	13.0	20.0	0.2062068965517241	0.13793103448275862	0.1206896551724138	0.07931034482758621	0.09310344827586207	0.07931034482758621	0.041379310344827586	1.3775132275132274	0.31192989204560084	0.9888888888888887	1.866666666666666	0.21164021164021163	0.10515665034048566	0.02513227513227513	0.02527112853775503	0.03968253968253968	0.04273940323122622	-0.01455026455026455	0.06086093688003884
DIC1	298	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.333333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:10027973, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000269|PubMed:10027973, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}.	Mitochondrial dicarboxylate transporter (DTP) (Dicarboxylate carrier 1)	DIC1_YEAST	20.5	1.1055415967851334	19.0	22.0	0.28463752127665554	0.1666666666666666	1.0	0.020134228187919462	0.40939597315436244	29.0	43.0	-0.012080536912751683	0.1040268456375839	0.1342281879194631	0.0738255033557047	0.12080536912751678	0.0738255033557047	0.060402684563758385	1.0253753702437913	0.44065779388657944	0.21500000000000002	1.4380952380952379	0.12377155008733957	0.0865852195424823	0.03337510442773601	0.037314588803095274	0.024644945697577275	0.02470151953545951	0.008730158730158732	0.053774910308942214
DIE2	525	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9597543}; Multi-pass membrane protein {ECO:0000255}.	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10) (Asparagine-linked glycosylation protein 10) (Dolichyl-phosphoglucose-dependent glucosyltransferase ALG10)	ALG10_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.024761904761904763	0.52	17.083333333333332	38.0	0.5068571428571429	0.17523809523809525	0.10666666666666667	0.05142857142857143	0.08571428571428572	0.05142857142857143	0.055238095238095246	1.4315018315018313	0.4779912414858304	0.8285714285714285	2.3476190476190477	0.23443223443223446	0.0904695167416005	0.04395604395604395	0.0394517568288242	0.014652014652014652	0.021978021978021973	0.029304029304029304	0.029758382434563954
DIP5	608	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.166666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Dicarboxylic amino acid permease	DIP5_YEAST	21.0	0.5527707983925666	21.0	23.0	0.28767104412788863	0.0833333333333333	1.0	0.019736842105263157	0.41776315789473684	18.818181818181817	33.0	0.2904605263157894	0.14967105263157895	0.10855263157894737	0.07894736842105263	0.10032894736842106	0.07894736842105263	0.029605263157894746	1.7991718426501035	0.45914218609389673	0.9952380952380951	2.4761904761904763	0.18512767425810903	0.08358193838335312	0.027777777777777776	0.023476507075792123	0.015527950310559006	0.02198422420455	0.01224982746721877	0.033782517753754904
DLT1	342	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:17078969}; Multi-pass membrane protein {ECO:0000269|PubMed:17078969}.	Defect at low temperature protein 1	DLT1_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.005847953216374269	0.12280701754385964	11.0	11.0	-0.2383040935672514	0.10526315789473684	0.15497076023391812	0.12573099415204678	0.12280701754385964	0.12573099415204678	0.029239766081871343	2.619047619047619	0.28095238095238084	2.3380952380952382	2.9	0.14285714285714285	0.047619047619047616	0.0	0.0	0.023809523809523808	0.023809523809523808	-0.023809523809523808	0.023809523809523808
DNF1	1571	10	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:18199685, ECO:0000269|PubMed:22308393, ECO:0000269|PubMed:27235400, ECO:0000269|PubMed:33060204, ECO:0000269|PubMed:33320091}; Multi-pass membrane protein {ECO:0000269|PubMed:18199685}. Endosome membrane {ECO:0000269|PubMed:18199685}; Multi-pass membrane protein {ECO:0000269|PubMed:18199685}. Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:18199685}; Multi-pass membrane protein {ECO:0000269|PubMed:18199685}. Cell septum {ECO:0000269|PubMed:22308393}. Bud {ECO:0000269|PubMed:22308393}.	Phospholipid-transporting ATPase DNF1 (EC 7.6.2.1) (Flippase DNF1)	ATC5_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.006365372374283896	0.1336728198599618	108.0	573.0	-0.29872692552514324	0.10693825588796944	0.12921705919796309	0.1279439847231063	0.11330362826225335	0.1279439847231063	0.001273074474856778	1.4904761904761905	0.4002890112368898	0.5761904761904761	2.1190476190476195	0.23809523809523808	0.10213147899774865	0.023809523809523808	0.023809523809523805	0.019047619047619046	0.023328473740792173	0.0047619047619047615	0.03333333333333333
DNF2	1612	10	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12221123, ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:18199685, ECO:0000269|PubMed:27235400, ECO:0000269|PubMed:33060204}; Multi-pass membrane protein {ECO:0000269|PubMed:12221123, ECO:0000269|PubMed:18199685}.	Phospholipid-transporting ATPase DNF2 (EC 7.6.2.1) (Flippase DNF2)	ATC4_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.00620347394540943	0.13027295285359802	108.55555555555556	571.0	-0.32146401985111667	0.09739454094292804	0.1346153846153846	0.13213399503722084	0.12034739454094293	0.13213399503722084	0.0024813895781637674	1.4628571428571429	0.4266082017766763	0.4428571428571427	2.1047619047619053	0.24285714285714283	0.08895972234414001	0.023809523809523808	0.023809523809523805	0.014285714285714285	0.02182178902359924	0.009523809523809523	0.035634832254989916
DNF3	1656	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	21.0	0.5555555555555556	0.1111111111111111	1.0	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:17093059}; Multi-pass membrane protein {ECO:0000255}. Endosome membrane {ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:16452632}; Multi-pass membrane protein {ECO:0000255}.	Probable phospholipid-transporting ATPase DNF3 (EC 7.6.2.1) (Aminophospholipid translocase) (APT) (Phospholipid translocase) (PLT)	ATC8_YEAST	21.0	0.0	21.0	21.0	0.28688765527462345	0.1111111111111111	1.0	0.005434782608695652	0.11413043478260869	142.625	641.0	-0.36630434782608706	0.09239130434782608	0.13707729468599034	0.12439613526570048	0.11714975845410629	0.12439613526570048	0.012681159420289856	1.5391534391534392	0.3872806251013277	1.0476190476190477	2.3476190476190473	0.14285714285714285	0.05019488349473618	0.005291005291005291	0.014965222882254974	0.026455026455026454	0.032615947105655956	-0.021164021164021163	0.023662094999997774
