gene	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
GTT3	P39996	1	337.0	78.54421364985164	88.88	20.304445232306705	35.72	98.19	0.4629080118694362	0.228486646884273	0.14540059347181009	0.1632047477744807	36.160597214911654	119.68333724458054	0.10730147541516812	0.35514343396017967
GUP1	P53154	1	560.0	89.27198214285714	92.97	10.24734276530658	41.5	98.25	0.6232142857142857	0.3267857142857143	0.02857142857142857	0.02142857142857143	25.066856705651738	78.806928515201	0.04476224411723525	0.14072665806285892
GUP2	Q08929	1	609.0	86.52837438423646	92.56	15.662954332062535	30.77	98.38	0.6486042692939245	0.23809523809523808	0.034482758620689655	0.07881773399014778	27.144815059926977	97.1859004485733	0.04457276692927254	0.15958275935726324
GWT1	P47026	1	490.0	87.41875510204082	91.185	10.856679101055272	43.69	98.19	0.5489795918367347	0.3693877551020408	0.07142857142857142	0.01020408163265306	23.01259507871254	78.96589054775484	0.04696447975247457	0.16115487866888742
HEH2	Q03281	1	663.0	68.12288084464555	81.31	24.26136698333029	30.23	96.75	0.28054298642533937	0.2865761689291101	0.05731523378582202	0.3755656108597285	52.110247360219795	166.441252993361	0.07859765816021085	0.25104261386630616
HEM25	Q07534	1	307.0	86.37641693811074	92.0	14.710287527735078	33.28	97.75	0.5798045602605864	0.30293159609120524	0.05537459283387622	0.06188925081433225	22.00036000989609	71.83966783052382	0.0716624104556876	0.23400543267271603
HFD1	Q04458	1	532.0	93.65289473684211	97.88	10.772273301008772	35.94	98.94	0.8533834586466166	0.08834586466165413	0.043233082706766915	0.015037593984962405	28.338927666653944	98.12760525458675	0.05326866102754501	0.18445038581689238
HHY1	P39982	1	102.0	53.33843137254902	53.09	7.237528251168817	37.16	67.62	0.0	0.0	0.6470588235294118	0.35294117647058826	24.070476050837	88.72862317764208	0.2359850593219314	0.8698884625259027
HIP1	P06775	1	603.0	80.38464344941957	89.25	19.738978728840422	27.44	98.12	0.4693200663349917	0.33167495854063017	0.05804311774461028	0.14096185737976782	27.507709544736983	113.34982096589302	0.045618092113991676	0.1879764858472521
HKR1	P41809	1	1802.0	37.22702552719201	29.759999999999998	19.508366730881463	19.12	96.19	0.05271920088790233	0.06326304106548279	0.03551609322974473	0.8485016648168702	57.94672964973985	178.13079750846006	0.03215689769685896	0.09885171892811324
HMG1	P12683	1	1054.0	78.7188330170778	87.685	20.807077025155422	19.09	98.88	0.4411764705882353	0.27798861480075904	0.150853889943074	0.12998102466793168	41.500057996796386	138.1143696398025	0.03937386906716925	0.13103830136603653
HMG2	P12684	1	1045.0	77.59097607655502	87.56	22.34920806758556	19.48	98.88	0.44593301435406696	0.2736842105263158	0.11100478468899522	0.16937799043062202	43.26767595570157	145.15304574482755	0.041404474598757485	0.1389024361194522
HMX1	P32339	1	317.0	85.56274447949527	90.88	14.348409524221573	37.84	98.81	0.526813880126183	0.31230283911671924	0.13564668769716087	0.025236593059936908	23.577943907954925	91.19411975560703	0.07437837194938463	0.28767861121642596
HNM1	P19807	1	563.0	79.58207815275311	88.25	20.579311917190314	24.16	97.75	0.4103019538188277	0.40142095914742454	0.02664298401420959	0.16163410301953818	30.853671364180197	135.5056844637892	0.05480225819570195	0.240685052333551
HOC1	P47124	1	396.0	85.14111111111113	92.25	16.211644190250745	35.38	98.69	0.5984848484848485	0.2196969696969697	0.12121212121212122	0.06060606060606061	34.193709288875596	131.20366398085076	0.08634775072948382	0.33132238379002715
HOL1	P53389	1	586.0	81.4609215017065	89.06	20.016312379328905	22.84	97.19	0.45563139931740615	0.37542662116040953	0.04607508532423208	0.12286689419795221	28.50009794946964	111.30624314925018	0.04863497943595502	0.18994239445264535
HRD1	Q08109	1	551.0	71.06286751361161	82.31	24.055935175871134	24.5	97.56	0.32304900181488205	0.2849364791288566	0.12341197822141561	0.26860254083484575	35.742554912247954	137.05033632209737	0.06486852071188376	0.2487301929620642
HRD3	Q05787	1	833.0	79.35188475390156	91.81	23.060004860771283	25.23	97.81	0.5666266506602641	0.1872749099639856	0.06722689075630252	0.1788715486194478	34.651659243441	125.56647078340617	0.04159863054434694	0.1507400609644732
HSP30	P25619	1	332.0	86.03701807228917	95.345	19.03849638026491	32.69	98.56	0.7168674698795181	0.09939759036144578	0.05421686746987952	0.12951807228915663	37.06820628737206	163.27691004241842	0.11165122375714474	0.4917979218145133
HUR1	P45820	1	110.0	45.4249090909091	47.455	8.314695724543114	26.05	60.91	0.0	0.0	0.4090909090909091	0.5909090909090909	15.227444929322095	51.208571801994246	0.13843131753929178	0.46553247092722044
HUT1	Q12520	1	339.0	85.01548672566372	88.75	11.174842530839387	41.47	96.81	0.40412979351032446	0.4837758112094395	0.0855457227138643	0.02654867256637168	20.715201399787816	73.81339266013993	0.06110678878993456	0.21773862141634195
HVG1	P0CE11	1	249.0	89.22550200803214	93.69	11.344324654047135	44.47	97.19	0.6907630522088354	0.23293172690763053	0.05220883534136546	0.024096385542168676	20.944550516940478	74.7386106774805	0.08411466071060433	0.3001550629617691
HXT1	P32465	1	570.0	84.6629649122807	91.75	18.814910422102766	21.83	98.31	0.5771929824561404	0.2912280701754386	0.042105263157894736	0.08947368421052632	28.779670684117857	137.9038491159692	0.05049065032301379	0.24193657739643717
HXT10	P43581	1	546.0	85.68130036630036	92.25	18.123075690535302	22.66	98.62	0.6172161172161172	0.2673992673992674	0.02564102564102564	0.08974358974358974	29.017052455498618	131.05972414513926	0.053144784717030435	0.24003612480794737
HXT11	P54862	1	567.0	82.74089947089946	89.12	18.301355644184884	24.02	98.06	0.4426807760141093	0.41798941798941797	0.04938271604938271	0.08994708994708994	29.03232625198821	114.89479217527659	0.051203397269820476	0.20263631776944727
HXT13	P39924	1	564.0	84.7095390070922	92.25	19.387137556234673	26.25	98.44	0.6152482269503546	0.25177304964539005	0.01773049645390071	0.11524822695035461	27.8242823002757	136.0388653620722	0.04933383386573706	0.2412036619894897
HXT14	P42833	1	540.0	81.24427777777778	89.72	20.97958991488903	22.67	98.44	0.48703703703703705	0.3296296296296296	0.05925925925925926	0.12407407407407407	28.032190767909807	124.37715958326112	0.05191146438501816	0.2303280733023354
HXT15	P54854	1	567.0	84.6783421516755	92.06	19.31196112261649	23.92	98.31	0.6049382716049383	0.26631393298059963	0.012345679012345678	0.1164021164021164	27.657270399666114	111.20262188455811	0.04877825467313247	0.1961245535882859
HXT16	P47185	1	567.0	84.77918871252206	92.0	18.753339193633693	24.42	98.5	0.6102292768959435	0.25044091710758376	0.024691358024691357	0.1146384479717813	27.650782758403853	125.38790310073774	0.048766812625050886	0.2211426862446874
HXT17	P53631	1	564.0	84.76962765957447	92.5	19.253555452341732	26.31	98.5	0.6152482269503546	0.25354609929078015	0.015957446808510637	0.11524822695035461	27.336977477850173	128.31292235001118	0.0484698182231386	0.22750518147165102
HXT2	P23585	1	541.0	86.52236598890944	92.69	17.521290506679915	21.86	98.62	0.6469500924214417	0.25508317929759705	0.02033271719038817	0.07763401109057301	27.453656289840833	119.72164897377583	0.050746129925768636	0.2212969481955191
HXT3	P32466	1	567.0	84.28876543209876	90.62	17.672829639606416	26.42	98.38	0.5238095238095238	0.3509700176366843	0.03527336860670194	0.08994708994708994	30.043578352677773	129.99113727096935	0.05298691067491671	0.22926126502816463
HXT4	P32467	1	576.0	83.07527777777779	90.38	19.297240274570512	22.62	98.5	0.5173611111111112	0.3350694444444444	0.041666666666666664	0.10590277777777778	30.480049374744073	136.0345990033418	0.05291675238670846	0.2361711788252462
HXT5	P38695	1	592.0	82.92944256756756	90.31	19.71455216554304	18.77	98.5	0.5152027027027027	0.3564189189189189	0.02533783783783784	0.10304054054054054	28.70059044744198	112.56447214374525	0.04848072710716551	0.1901426894320021
HXT6	P39003	1	570.0	84.05698245614036	90.78	18.309385341845406	23.5	98.38	0.543859649122807	0.3192982456140351	0.043859649122807015	0.09298245614035087	28.49690033412656	133.275640718775	0.04999456198969572	0.23381691354171055
HXT7	P39004	1	570.0	83.24943859649123	89.44	17.45904543221434	25.05	98.44	0.4666666666666667	0.39473684210526316	0.0456140350877193	0.09298245614035087	28.509271841755066	105.34369469028509	0.050016266389043974	0.18481349945664052
HXT8	P40886	1	569.0	80.32636203866431	87.44	19.017634576947785	20.5	97.19	0.3954305799648506	0.4288224956063269	0.08084358523725835	0.09490333919156414	29.733132074034163	135.54652949079883	0.0522550651564748	0.23821885675008583
HXT9	P40885	1	567.0	82.67119929453263	89.75	19.013581203093512	23.03	98.19	0.49559082892416223	0.36155202821869487	0.0564373897707231	0.08641975308641975	30.251312343005164	141.5264292067033	0.053353284555564665	0.24960569524991766
ICE2	P40499	1	491.0	77.55936863543789	81.69	14.57737503604476	28.89	96.5	0.18737270875763748	0.5560081466395111	0.1975560081466395	0.059063136456211814	29.66849807313888	110.36769942333672	0.06042463966016066	0.22478146522064504
ICS3	P47034	1	131.0	47.208473282442746	48.41	12.044410915871099	24.16	68.0	0.0	0.0	0.4351145038167939	0.5648854961832062	18.77500993652316	70.09740891787655	0.14332068653834473	0.5350947245639431
IFA38	P38286	1	347.0	95.87985590778098	97.44	4.999111013994996	60.94	98.94	0.9164265129682997	0.07204610951008646	0.011527377521613832	0.0	23.67069331010914	83.11050577393932	0.06821525449599176	0.23951154401711622
ILM1	P47155	1	203.0	73.8648275862069	84.62	20.79342948383786	30.31	95.62	0.2512315270935961	0.43842364532019706	0.09852216748768473	0.21182266009852216	37.25669256840175	114.47104490656142	0.18353050526306283	0.5638967729387262
IMP2	P46972	1	177.0	87.60536723163843	92.56	11.672036940228878	41.31	96.44	0.6610169491525424	0.22033898305084745	0.096045197740113	0.022598870056497175	21.010775185936037	87.14211120348187	0.11870494455331095	0.4923283118840784
INP2	Q03824	1	705.0	56.24076595744682	57.78	21.127883374044117	22.16	88.94	0.0	0.3645390070921986	0.21560283687943263	0.4198581560283688	41.561188840516806	150.96334021211905	0.058952040908534474	0.21413239746399865
IPT1	P38954	1	527.0	79.65662239089184	91.69	24.392109558330716	20.88	98.81	0.5294117647058824	0.24667931688804554	0.051233396584440226	0.17267552182163187	29.017543190119437	103.66635296469148	0.05506175178390785	0.19671034718157776
IRC11	Q12479	1	156.0	81.29557692307692	90.59	18.912321795401027	31.42	97.69	0.5256410256410257	0.23076923076923078	0.11538461538461539	0.1282051282051282	15.942471103833716	45.17101390272306	0.10219532758867766	0.28955778142771194
IRC13	Q08630	1	104.0	63.54509615384615	60.75	10.6284299436783	40.38	88.25	0.0	0.21153846153846154	0.7307692307692307	0.057692307692307696	24.90003901563639	80.04517540739104	0.23942345207342683	0.7696651481479908
IRC16	Q6B0V8	1	119.0	61.72176470588236	68.44	18.016487856986423	27.11	83.5	0.0	0.48739495798319327	0.19327731092436976	0.31932773109243695	22.632262921607232	71.39878865919225	0.19018708337485069	0.5999898206654811
IRC18	P47056	1	224.0	67.63522321428572	67.62	14.295939825205256	40.94	92.69	0.044642857142857144	0.38392857142857145	0.41517857142857145	0.15625	23.54879062401327	79.7017421453258	0.10512852957148781	0.3558113488630616
IRC2	A0A023PXB5	1	102.0	33.46068627450979	33.295	4.358690048717849	25.73	46.03	0.0	0.0	0.0	1.0	14.356179467591973	42.16558980970146	0.1407468575254115	0.41338813538922997
IRC22	P40006	1	225.0	79.00244444444444	90.81	20.46590145752529	31.47	98.12	0.5377777777777778	0.17777777777777778	0.12	0.16444444444444445	39.83475273471459	142.4244728198072	0.1770433454876204	0.6329976569769209
IRC23	Q08416	1	157.0	56.7196178343949	53.25	18.735866346450024	28.84	87.31	0.0	0.35668789808917195	0.18471337579617833	0.4585987261146497	28.871536718787244	103.98521274681318	0.18389513833622448	0.6623261958395744
IRC8	P47046	1	822.0	45.04453771289538	36.09	18.868337997844144	23.8	91.81	0.006082725060827251	0.15936739659367397	0.11435523114355231	0.7201946472019465	51.968470020155344	170.91967591240044	0.06322198299288971	0.20793147921216598
IRC9	P47010	1	130.0	58.32376923076923	58.75	7.02754878650768	42.53	73.69	0.0	0.046153846153846156	0.8538461538461538	0.1	19.614598699643267	71.07563118959972	0.15088152845879435	0.5467356245353825
IRE1	P32361	1	1115.0	71.50862780269058	83.0	24.844674971509377	24.69	98.56	0.36233183856502243	0.262780269058296	0.10493273542600896	0.2699551569506726	43.32436412753232	155.5183935970276	0.03885593195294378	0.13947837990764808
ISC1	P40015	1	477.0	88.34171907756813	96.25	19.142923176375028	26.03	98.81	0.8071278825995807	0.05870020964360587	0.039832285115303984	0.09433962264150944	28.593681047837613	115.18450877179623	0.059944823999659565	0.24147695759286422
IST2	P38250	1	946.0	65.2135623678647	74.97	25.399262118571205	23.28	97.31	0.21035940803382663	0.32558139534883723	0.10253699788583509	0.36152219873150104	40.327521853234806	159.28145541148223	0.04262951570109388	0.16837363151319473
ITR1	P30605	1	584.0	80.08279109589041	89.91	22.222651051984705	22.62	98.19	0.4897260273972603	0.3236301369863014	0.032534246575342464	0.1541095890410959	29.665930429985465	113.11843270661063	0.05079782607874223	0.19369594641542917
ITR2	P30606	1	609.0	76.53144499178981	87.38	23.860785133895387	22.33	98.0	0.4072249589490969	0.35139573070607555	0.04926108374384237	0.1921182266009852	30.144968856002293	114.93840144181578	0.0494991278423683	0.18873300729362197
IZH1	Q03419	1	316.0	88.08458860759494	95.38	18.024324215857614	33.78	98.75	0.7879746835443038	0.08860759493670886	0.00949367088607595	0.11392405063291139	26.79513713694203	100.59593298439057	0.08479473777513301	0.31834156007718534
IZH2	Q12442	1	317.0	93.34728706624607	96.5	8.130572414162872	50.16	98.81	0.8170347003154574	0.15457413249211358	0.028391167192429023	0.0	23.940999600166823	86.2522847523473	0.07552365804469029	0.27208922634809873
IZH3	Q07959	1	543.0	71.78390423572745	91.75	30.22365872655987	18.48	98.75	0.5230202578268877	0.1289134438305709	0.03683241252302026	0.31123388581952116	34.541701419832904	130.75704386762496	0.063612709797114	0.24080486900115095
IZH4	Q99393	1	312.0	79.00208333333333	90.03	21.22504652118315	23.19	98.25	0.5	0.23397435897435898	0.10576923076923077	0.16025641025641027	27.052368672387956	121.69976757578463	0.0867063098473973	0.39006335761469435
JEM1	P40358	1	645.0	82.49337984496124	90.44	18.89003987717189	26.53	98.31	0.5147286821705427	0.2930232558139535	0.08682170542635659	0.10542635658914729	52.77296811157367	208.7186006540864	0.08181855521174212	0.32359472969625797
JEN1	P36035	1	616.0	78.26913961038962	86.69	21.812975043909603	20.88	98.25	0.4253246753246753	0.336038961038961	0.06168831168831169	0.17694805194805194	30.724098851826337	139.51050480877774	0.04987678385036743	0.2264780922220418
JID1	Q12350	1	301.0	74.21810631229236	82.5	19.60586084492148	33.06	96.0	0.2691029900332226	0.39867109634551495	0.11295681063122924	0.21926910299003322	46.98041951676385	151.19785758402796	0.1560811279626706	0.5023184637343121
KAR5	Q04746	1	504.0	71.62799603174604	75.25	13.592854030936016	33.97	93.81	0.051587301587301584	0.5833333333333334	0.27380952380952384	0.09126984126984126	73.25604307224836	271.1965232926116	0.1453492918100166	0.5380883398662928
KCH1	P47114	1	497.0	62.807384305835	75.38	26.925337165727825	20.61	95.5	0.17706237424547283	0.36016096579476864	0.06841046277665996	0.39436619718309857	41.78977549408804	131.0164198907908	0.08408405532009666	0.263614526943241
KEG1	P43614	1	200.0	87.57715	91.44	10.088841924497578	47.44	97.44	0.57	0.355	0.065	0.01	17.516497631540815	54.89875045026071	0.08758248815770407	0.2744937522513035
KEI1	Q06346	1	221.0	83.68923076923076	90.75	15.361775557436786	41.62	98.0	0.5339366515837104	0.29411764705882354	0.11312217194570136	0.058823529411764705	24.05024435712101	83.41824474897562	0.10882463510009506	0.3774581210360888
KEX1	P09620	1	729.0	79.7141975308642	96.25	25.127992112251125	27.09	98.94	0.6063100137174211	0.09876543209876543	0.0438957475994513	0.25102880658436216	37.527225836793576	147.440475206098	0.05147767604498433	0.20225030892468862
KEX2	P13134	1	814.0	79.49799754299755	95.41	24.656420827137662	29.89	98.94	0.5712530712530712	0.13144963144963145	0.05896805896805897	0.23832923832923833	41.40500247462864	151.0877227143225	0.05086609640617769	0.18561145296599815
KHA1	P40309	1	873.0	75.04510882016037	82.75	19.321176306170845	23.59	96.38	0.2027491408934708	0.5246277205040092	0.13287514318442153	0.13974799541809851	37.512668853695764	121.24021434326154	0.04296983832038461	0.1388776796600934
KRE2	P27809	1	442.0	89.80554298642535	98.5	16.65953175995117	34.44	98.94	0.753393665158371	0.08823529411764706	0.1085972850678733	0.049773755656108594	26.96854851533231	81.87413116485573	0.06101481564554821	0.1852355908707143
KRE6	P32486	1	720.0	75.46965277777777	93.47	27.05414989765881	25.53	98.88	0.5638888888888889	0.09861111111111111	0.058333333333333334	0.2791666666666667	46.936480474218904	175.05276632489986	0.06518955621419292	0.24312884211791647
KSH1	Q8TGJ3	1	72.0	73.85638888888889	75.94	8.216650153052296	50.84	84.19	0.0	0.7361111111111112	0.2638888888888889	0.0	14.028238155282345	43.1956298020992	0.19483664104558812	0.5999393028069333
KTR1	P27810	1	393.0	95.09753180661578	98.19	8.573761159608795	41.16	98.94	0.8829516539440203	0.08142493638676845	0.030534351145038167	0.005089058524173028	25.877304148311158	97.05023133923999	0.06584555762929048	0.2469471535349618
